A-site,B-site,X-site,T_f,O_f,r_A.eff,P_A,A_HOMO,χ_B,r_B_s+p,A_LUMO,r_B,IE_B,P_B,EA_B,X_p-electron,IC_B,1st_IP_B,VE_B,B_d-electron,1st_IP_X,χ_X,P_X,IC_X,r_X_s+p,r_X,X_s-electron,B_p-electron,EA_X,B_s-electron,X_d-electron,B_f-electron,X_f-electron
(CH3)3NH,Zr,I,1.0776988893987742,0.5090909090909091,2.86,6.683884325,-14.597000000000001,1.7,2.825,-5.351,1.12,13.1,17.9,0.426,24,38,6.63,2,12,10.45,2.66,4.7,54,1.585,2.2,10,18,3.0589999999999997,8,20,0,0
(CH3)2CHNH3,Ag,F,1.3207633269739918,0.706766917293233,2.91,6.934047795,-13.349,1.07,2.375,-5.75,0.94,21.47746,7.2,1.3019999999999998,6,45,7.58,9,19,17.42,3.98,0.557,10,0.405,1.33,4,18,3.4010000000000002,8,0,0,0
(CH3)2CHNH3,Ag,Cl,1.213652366254729,0.5193370165745856,2.91,6.934047795,-13.349,1.07,2.375,-5.75,0.94,21.47746,7.2,1.3019999999999998,11,45,7.58,9,19,12.97,3.16,2.18,18,1.01,1.81,6,18,3.613,8,0,0,0
(CH3)2CHNH3,Ag,Br,1.1874517325443057,0.47959183673469385,2.91,6.934047795,-13.349,1.07,2.375,-5.75,0.94,21.47746,7.2,1.3019999999999998,18,45,7.58,9,19,11.81,2.96,3.04,36,1.2,1.96,8,18,3.364,8,10,0,0
(CH3)2CHNH3,Ag,I,1.1507374687462604,0.4272727272727272,2.91,6.934047795,-13.349,1.07,2.375,-5.75,0.94,21.47746,7.2,1.3019999999999998,24,45,7.58,9,19,10.45,2.66,4.7,54,1.585,2.2,10,18,3.0589999999999997,8,20,0,0
(CH3)2CHNH3,As,F,1.4696729177602752,0.5338345864661653,2.91,6.934047795,-13.349,2.27,1.415,-5.75,0.71,18.5892,4.31,0.804,6,31,9.81,3,10,17.42,3.98,0.557,10,0.405,1.33,4,13,3.4010000000000002,8,0,0,0
(CH3)2CHNH3,As,Cl,1.3244222250795652,0.3922651933701657,2.91,6.934047795,-13.349,2.27,1.415,-5.75,0.71,18.5892,4.31,0.804,11,31,9.81,3,10,12.97,3.16,2.18,18,1.01,1.81,6,13,3.613,8,0,0,0
(CH3)2CHNH3,As,Br,1.289741582164227,0.3622448979591837,2.91,6.934047795,-13.349,2.27,1.415,-5.75,0.71,18.5892,4.31,0.804,18,31,9.81,3,10,11.81,2.96,3.04,36,1.2,1.96,8,13,3.364,8,10,0,0
(CH3)2CHNH3,As,I,1.2416892274444185,0.3227272727272727,2.91,6.934047795,-13.349,2.27,1.415,-5.75,0.71,18.5892,4.31,0.804,24,31,9.81,3,10,10.45,2.66,4.7,54,1.585,2.2,10,13,3.0589999999999997,8,20,0,0
(CH3)2CHNH3,Au,F,1.4042776357053683,0.6052631578947368,2.91,6.934047795,-13.349,1.19,2.66,-5.75,0.805,20.2,5.8,2.30863,6,77,9.23,9,29,17.42,3.98,0.557,10,0.405,1.33,4,24,3.4010000000000002,10,0,14,0
(CH3)2CHNH3,Au,Cl,1.2763074597325064,0.44475138121546964,2.91,6.934047795,-13.349,1.19,2.66,-5.75,0.805,20.2,5.8,2.30863,11,77,9.23,9,29,12.97,3.16,2.18,18,1.01,1.81,6,24,3.613,10,0,14,0
(CH3)2CHNH3,Au,Br,1.2454285802453837,0.41071428571428575,2.91,6.934047795,-13.349,1.19,2.66,-5.75,0.805,20.2,5.8,2.30863,18,77,9.23,9,29,11.81,2.96,3.04,36,1.2,1.96,8,24,3.364,10,10,14,0
(CH3)2CHNH3,Au,I,1.2024344931325315,0.3659090909090909,2.91,6.934047795,-13.349,1.19,2.66,-5.75,0.805,20.2,5.8,2.30863,24,77,9.23,9,29,10.45,2.66,4.7,54,1.585,2.2,10,24,3.0589999999999997,10,20,14,0
(CH3)2CHNH3,Ba,F,1.1187062508324483,1.0150375939849625,2.91,6.934047795,-13.349,1.08,3.4019999999999997,-5.75,1.35,10.00383,39.7,0.14462,6,54,5.21,0,20,17.42,3.98,0.557,10,0.405,1.33,4,24,3.4010000000000002,10,0,0,0
(CH3)2CHNH3,Ba,Cl,1.0561848124052229,0.7458563535911602,2.91,6.934047795,-13.349,1.08,3.4019999999999997,-5.75,1.35,10.00383,39.7,0.14462,11,54,5.21,0,20,12.97,3.16,2.18,18,1.01,1.81,6,24,3.613,10,0,0,0
(CH3)2CHNH3,Ba,Br,1.0403655662774884,0.6887755102040817,2.91,6.934047795,-13.349,1.08,3.4019999999999997,-5.75,1.35,10.00383,39.7,0.14462,18,54,5.21,0,20,11.81,2.96,3.04,36,1.2,1.96,8,24,3.364,10,10,0,0
(CH3)2CHNH3,Ba,I,1.0178353948910586,0.6136363636363636,2.91,6.934047795,-13.349,1.08,3.4019999999999997,-5.75,1.35,10.00383,39.7,0.14462,24,54,5.21,0,20,10.45,2.66,4.7,54,1.585,2.2,10,24,3.0589999999999997,10,20,0,0
(CH3)2CHNH3,Bi,F,1.1897352191392705,0.894736842105263,2.91,6.934047795,-13.349,2.14,1.9969999999999999,-5.75,1.19,16.703,7.4,0.942362,6,81,7.29,3,30,17.42,3.98,0.557,10,0.405,1.33,4,25,3.4010000000000002,12,0,14,0
(CH3)2CHNH3,Bi,Cl,1.1125146690668348,0.6574585635359116,2.91,6.934047795,-13.349,2.14,1.9969999999999999,-5.75,1.19,16.703,7.4,0.942362,11,81,7.29,3,30,12.97,3.16,2.18,18,1.01,1.81,6,25,3.613,12,0,14,0
(CH3)2CHNH3,Bi,Br,1.0932095315487258,0.6071428571428571,2.91,6.934047795,-13.349,2.14,1.9969999999999999,-5.75,1.19,16.703,7.4,0.942362,18,81,7.29,3,30,11.81,2.96,3.04,36,1.2,1.96,8,25,3.364,12,10,14,0
(CH3)2CHNH3,Bi,I,1.065874823558483,0.5409090909090909,2.91,6.934047795,-13.349,2.14,1.9969999999999999,-5.75,1.19,16.703,7.4,0.942362,24,81,7.29,3,30,10.45,2.66,4.7,54,1.585,2.2,10,25,3.0589999999999997,12,20,14,0
(CH3)2CHNH3,Ca,F,1.2867522541763783,0.7518796992481203,2.91,6.934047795,-13.349,1.17,3.0,-5.75,1.0,11.87172,25.0,0.02455,6,18,6.11,0,0,17.42,3.98,0.557,10,0.405,1.33,4,12,3.4010000000000002,6,0,0,0
(CH3)2CHNH3,Ca,Cl,1.1877380808542721,0.5524861878453039,2.91,6.934047795,-13.349,1.17,3.0,-5.75,1.0,11.87172,25.0,0.02455,11,18,6.11,0,0,12.97,3.16,2.18,18,1.01,1.81,6,12,3.613,6,0,0,0
(CH3)2CHNH3,Ca,Br,1.1633817649927318,0.5102040816326531,2.91,6.934047795,-13.349,1.17,3.0,-5.75,1.0,11.87172,25.0,0.02455,18,18,6.11,0,0,11.81,2.96,3.04,36,1.2,1.96,8,12,3.364,6,10,0,0
(CH3)2CHNH3,Ca,I,1.129161141207268,0.45454545454545453,2.91,6.934047795,-13.349,1.17,3.0,-5.75,1.0,11.87172,25.0,0.02455,24,18,6.11,0,0,10.45,2.66,4.7,54,1.585,2.2,10,12,3.0589999999999997,6,20,0,0
(CH3)2CHNH3,Cd,F,1.3149705053644567,0.7142857142857142,2.91,6.934047795,-13.349,1.4,2.215,-5.75,0.95,16.90831,7.36,0.3983,6,46,8.99,10,20,17.42,3.98,0.557,10,0.405,1.33,4,18,3.4010000000000002,8,0,0,0
(CH3)2CHNH3,Cd,Cl,1.2092550750726467,0.5248618784530387,2.91,6.934047795,-13.349,1.4,2.215,-5.75,0.95,16.90831,7.36,0.3983,11,46,8.99,10,20,12.97,3.16,2.18,18,1.01,1.81,6,18,3.613,8,0,0,0
(CH3)2CHNH3,Cd,Br,1.1833711423981053,0.4846938775510204,2.91,6.934047795,-13.349,1.4,2.215,-5.75,0.95,16.90831,7.36,0.3983,18,46,8.99,10,20,11.81,2.96,3.04,36,1.2,1.96,8,18,3.364,8,10,0,0
(CH3)2CHNH3,Cd,I,1.1470843339248435,0.43181818181818177,2.91,6.934047795,-13.349,1.4,2.215,-5.75,0.95,16.90831,7.36,0.3983,24,46,8.99,10,20,10.45,2.66,4.7,54,1.585,2.2,10,18,3.0589999999999997,8,20,0,0
(CH3)2CHNH3,Cu,F,1.4554042486558065,0.5488721804511277,2.91,6.934047795,-13.349,1.9,2.04,-5.75,0.73,20.2924,6.1,1.235,6,27,7.73,9,9,17.42,3.98,0.557,10,0.405,1.33,4,12,3.4010000000000002,6,0,0,0
(CH3)2CHNH3,Cu,Cl,1.3139937036222458,0.4033149171270718,2.91,6.934047795,-13.349,1.9,2.04,-5.75,0.73,20.2924,6.1,1.235,11,27,7.73,9,9,12.97,3.16,2.18,18,1.01,1.81,6,12,3.613,6,0,0,0
(CH3)2CHNH3,Cu,Br,1.2801524254195116,0.37244897959183676,2.91,6.934047795,-13.349,1.9,2.04,-5.75,0.73,20.2924,6.1,1.235,18,27,7.73,9,9,11.81,2.96,3.04,36,1.2,1.96,8,12,3.364,6,10,0,0
(CH3)2CHNH3,Cu,I,1.2332135330591323,0.3318181818181818,2.91,6.934047795,-13.349,1.9,2.04,-5.75,0.73,20.2924,6.1,1.235,24,27,7.73,9,9,10.45,2.66,4.7,54,1.585,2.2,10,12,3.0589999999999997,6,20,0,0
(CH3)2CHNH3,Ge,F,1.4554042486558065,0.5488721804511277,2.91,6.934047795,-13.349,2.01,1.56,-5.75,0.73,15.934610000000001,5.84,1.232712,6,30,7.9,2,10,17.42,3.98,0.557,10,0.405,1.33,4,12,3.4010000000000002,8,0,0,0
(CH3)2CHNH3,Ge,Cl,1.3139937036222458,0.4033149171270718,2.91,6.934047795,-13.349,2.01,1.56,-5.75,0.73,15.934610000000001,5.84,1.232712,11,30,7.9,2,10,12.97,3.16,2.18,18,1.01,1.81,6,12,3.613,8,0,0,0
(CH3)2CHNH3,Ge,Br,1.2801524254195116,0.37244897959183676,2.91,6.934047795,-13.349,2.01,1.56,-5.75,0.73,15.934610000000001,5.84,1.232712,18,30,7.9,2,10,11.81,2.96,3.04,36,1.2,1.96,8,12,3.364,8,10,0,0
(CH3)2CHNH3,Ge,I,1.2332135330591323,0.3318181818181818,2.91,6.934047795,-13.349,2.01,1.56,-5.75,0.73,15.934610000000001,5.84,1.232712,24,30,7.9,2,10,10.45,2.66,4.7,54,1.585,2.2,10,12,3.0589999999999997,8,20,0,0
(CH3)2CHNH3,Hf,F,1.2440384864028884,0.8120300751879699,2.91,6.934047795,-13.349,1.73,2.91,-5.75,1.08,15.0,16.2,0.013999999999999999,6,70,6.83,2,22,17.42,3.98,0.557,10,0.405,1.33,4,24,3.4010000000000002,10,0,14,0
(CH3)2CHNH3,Hf,Cl,1.1548595180624583,0.5966850828729282,2.91,6.934047795,-13.349,1.73,2.91,-5.75,1.08,15.0,16.2,0.013999999999999999,11,70,6.83,2,22,12.97,3.16,2.18,18,1.01,1.81,6,24,3.613,10,0,14,0
(CH3)2CHNH3,Hf,Br,1.1327664553876597,0.5510204081632654,2.91,6.934047795,-13.349,1.73,2.91,-5.75,1.08,15.0,16.2,0.013999999999999999,18,70,6.83,2,22,11.81,2.96,3.04,36,1.2,1.96,8,24,3.364,10,10,14,0
(CH3)2CHNH3,Hf,I,1.1016206255680663,0.4909090909090909,2.91,6.934047795,-13.349,1.73,2.91,-5.75,1.08,15.0,16.2,0.013999999999999999,24,70,6.83,2,22,10.45,2.66,4.7,54,1.585,2.2,10,24,3.0589999999999997,10,20,14,0
(CH3)2CHNH3,In,F,1.2950897417844327,0.7406015037593985,2.91,6.934047795,-13.349,1.63,2.05,-5.75,0.985,18.8703,9.1,0.3,6,47,5.79,1,20,17.42,3.98,0.557,10,0.405,1.33,4,18,3.4010000000000002,9,0,0,0
(CH3)2CHNH3,In,Cl,1.194112346046692,0.5441988950276243,2.91,6.934047795,-13.349,1.63,2.05,-5.75,0.985,18.8703,9.1,0.3,11,47,5.79,1,20,12.97,3.16,2.18,18,1.01,1.81,6,18,3.613,9,0,0,0
(CH3)2CHNH3,In,Br,1.169307308787262,0.5025510204081632,2.91,6.934047795,-13.349,1.63,2.05,-5.75,0.985,18.8703,9.1,0.3,18,47,5.79,1,20,11.81,2.96,3.04,36,1.2,1.96,8,18,3.364,9,10,0,0
(CH3)2CHNH3,In,I,1.1344790115740213,0.4477272727272727,2.91,6.934047795,-13.349,1.63,2.05,-5.75,0.985,18.8703,9.1,0.3,24,47,5.79,1,20,10.45,2.66,4.7,54,1.585,2.2,10,18,3.0589999999999997,9,20,0,0
(CH3)2CHNH3,Mg,F,1.4625037815760789,0.5413533834586466,2.91,6.934047795,-13.349,1.31,2.03,-5.75,0.72,15.03527,10.6,0.2623,6,10,7.65,0,0,17.42,3.98,0.557,10,0.405,1.33,4,6,3.4010000000000002,4,0,0,0
(CH3)2CHNH3,Mg,Cl,1.3191873546247053,0.39779005524861877,2.91,6.934047795,-13.349,1.31,2.03,-5.75,0.72,15.03527,10.6,0.2623,11,10,7.65,0,0,12.97,3.16,2.18,18,1.01,1.81,6,6,3.613,4,0,0,0
(CH3)2CHNH3,Mg,Br,1.2849291135740621,0.3673469387755102,2.91,6.934047795,-13.349,1.31,2.03,-5.75,0.72,15.03527,10.6,0.2623,18,10,7.65,0,0,11.81,2.96,3.04,36,1.2,1.96,8,6,3.364,4,10,0,0
(CH3)2CHNH3,Mg,I,1.2374368670764582,0.3272727272727272,2.91,6.934047795,-13.349,1.31,2.03,-5.75,0.72,15.03527,10.6,0.2623,24,10,7.65,0,0,10.45,2.66,4.7,54,1.585,2.2,10,6,3.0589999999999997,4,20,0,0
(CH3)2CHNH3,Mo,F,1.344454148982494,0.6766917293233082,2.91,6.934047795,-13.349,1.94,2.72,-5.75,0.9,16.16,12.8,0.748,6,40,7.09,4,14,17.42,3.98,0.557,10,0.405,1.33,4,18,3.4010000000000002,8,0,0,0
(CH3)2CHNH3,Mo,Cl,1.2315660543175293,0.4972375690607735,2.91,6.934047795,-13.349,1.94,2.72,-5.75,0.9,16.16,12.8,0.748,11,40,7.09,4,14,12.97,3.16,2.18,18,1.01,1.81,6,18,3.613,8,0,0,0
(CH3)2CHNH3,Mo,Br,1.204059449083387,0.45918367346938777,2.91,6.934047795,-13.349,1.94,2.72,-5.75,0.9,16.16,12.8,0.748,18,40,7.09,4,14,11.81,2.96,3.04,36,1.2,1.96,8,18,3.364,8,10,0,0
(CH3)2CHNH3,Mo,I,1.165585694149438,0.40909090909090906,2.91,6.934047795,-13.349,1.94,2.72,-5.75,0.9,16.16,12.8,0.748,24,40,7.09,4,14,10.45,2.66,4.7,54,1.585,2.2,10,18,3.0589999999999997,8,20,0,0
(CH3)2CHNH3,Nb,F,1.2922986000995522,0.744360902255639,2.91,6.934047795,-13.349,2.03,2.79,-5.75,0.99,14.0,15.7,0.9159999999999999,6,39,6.76,3,13,17.42,3.98,0.557,10,0.405,1.33,4,18,3.4010000000000002,8,0,0,0
(CH3)2CHNH3,Nb,Cl,1.1919800025716087,0.5469613259668508,2.91,6.934047795,-13.349,2.03,2.79,-5.75,0.99,14.0,15.7,0.9159999999999999,11,39,6.76,3,13,12.97,3.16,2.18,18,1.01,1.81,6,18,3.613,8,0,0,0
(CH3)2CHNH3,Nb,Br,1.167325431992707,0.5051020408163265,2.91,6.934047795,-13.349,2.03,2.79,-5.75,0.99,14.0,15.7,0.9159999999999999,18,39,6.76,3,13,11.81,2.96,3.04,36,1.2,1.96,8,18,3.364,8,10,0,0
(CH3)2CHNH3,Nb,I,1.1327008313050964,0.44999999999999996,2.91,6.934047795,-13.349,2.03,2.79,-5.75,0.99,14.0,15.7,0.9159999999999999,24,39,6.76,3,13,10.45,2.66,4.7,54,1.585,2.2,10,18,3.0589999999999997,8,20,0,0
(CH3)2CHNH3,Ni,F,1.4842241347678027,0.5187969924812029,2.91,6.934047795,-13.349,1.76,2.18,-5.75,0.69,18.16884,6.8,1.156,6,26,7.64,8,8,17.42,3.98,0.557,10,0.405,1.33,4,12,3.4010000000000002,6,0,0,0
(CH3)2CHNH3,Ni,Cl,1.3350176028802019,0.38121546961325964,2.91,6.934047795,-13.349,1.76,2.18,-5.75,0.69,18.16884,6.8,1.156,11,26,7.64,8,8,12.97,3.16,2.18,18,1.01,1.81,6,12,3.613,6,0,0,0
(CH3)2CHNH3,Ni,Br,1.299475480897542,0.3520408163265306,2.91,6.934047795,-13.349,1.76,2.18,-5.75,0.69,18.16884,6.8,1.156,18,26,7.64,8,8,11.81,2.96,3.04,36,1.2,1.96,8,12,3.364,6,10,0,0
(CH3)2CHNH3,Ni,I,1.250282232478636,0.3136363636363636,2.91,6.934047795,-13.349,1.76,2.18,-5.75,0.69,18.16884,6.8,1.156,24,26,7.64,8,8,10.45,2.66,4.7,54,1.585,2.2,10,12,3.0589999999999997,6,20,0,0
(CH3)2CHNH3,P,F,1.5296595674647764,0.47368421052631576,2.91,6.934047795,-13.349,2.32,1.24,-5.75,0.63,19.7695,3.63,0.746607,6,13,10.49,3,0,17.42,3.98,0.557,10,0.405,1.33,4,7,3.4010000000000002,6,0,0,0
(CH3)2CHNH3,P,Cl,1.3678459045903708,0.34806629834254144,2.91,6.934047795,-13.349,2.32,1.24,-5.75,0.63,19.7695,3.63,0.746607,11,13,10.49,3,0,12.97,3.16,2.18,18,1.01,1.81,6,7,3.613,6,0,0,0
(CH3)2CHNH3,P,Br,1.3295791599916935,0.32142857142857145,2.91,6.934047795,-13.349,2.32,1.24,-5.75,0.63,19.7695,3.63,0.746607,18,13,10.49,3,0,11.81,2.96,3.04,36,1.2,1.96,8,7,3.364,6,10,0,0
(CH3)2CHNH3,P,I,1.2767899829905502,0.2863636363636363,2.91,6.934047795,-13.349,2.32,1.24,-5.75,0.63,19.7695,3.63,0.746607,24,13,10.49,3,0,10.45,2.66,4.7,54,1.585,2.2,10,7,3.0589999999999997,6,20,0,0
(CH3)2CHNH3,Pb,F,1.1897352191392705,0.894736842105263,2.91,6.934047795,-13.349,1.8,2.09,-5.75,1.19,15.03248,6.98,0.364,6,80,7.42,2,30,17.42,3.98,0.557,10,0.405,1.33,4,24,3.4010000000000002,12,0,14,0
(CH3)2CHNH3,Pb,Cl,1.1125146690668348,0.6574585635359116,2.91,6.934047795,-13.349,1.8,2.09,-5.75,1.19,15.03248,6.98,0.364,11,80,7.42,2,30,12.97,3.16,2.18,18,1.01,1.81,6,24,3.613,12,0,14,0
(CH3)2CHNH3,Pb,Br,1.0932095315487258,0.6071428571428571,2.91,6.934047795,-13.349,1.8,2.09,-5.75,1.19,15.03248,6.98,0.364,18,80,7.42,2,30,11.81,2.96,3.04,36,1.2,1.96,8,24,3.364,12,10,14,0
(CH3)2CHNH3,Pb,I,1.065874823558483,0.5409090909090909,2.91,6.934047795,-13.349,1.8,2.09,-5.75,1.19,15.03248,6.98,0.364,24,80,7.42,2,30,10.45,2.66,4.7,54,1.585,2.2,10,24,3.0589999999999997,12,20,14,0
(CH3)2CHNH3,Pd,F,1.369010389146558,0.6466165413533834,2.91,6.934047795,-13.349,2.08,2.45,-5.75,0.86,19.43,4.8,0.562,6,44,8.34,8,18,17.42,3.98,0.557,10,0.405,1.33,4,18,3.4010000000000002,8,0,0,0
(CH3)2CHNH3,Pd,Cl,1.2500164820975672,0.4751381215469613,2.91,6.934047795,-13.349,2.08,2.45,-5.75,0.86,19.43,4.8,0.562,11,44,8.34,8,18,12.97,3.16,2.18,18,1.01,1.81,6,18,3.613,8,0,0,0
(CH3)2CHNH3,Pd,Br,1.221138306517194,0.4387755102040816,2.91,6.934047795,-13.349,2.08,2.45,-5.75,0.86,19.43,4.8,0.562,18,44,8.34,8,18,11.81,2.96,3.04,36,1.2,1.96,8,18,3.364,8,10,0,0
(CH3)2CHNH3,Pd,I,1.1808221084520452,0.3909090909090909,2.91,6.934047795,-13.349,2.08,2.45,-5.75,0.86,19.43,4.8,0.562,24,44,8.34,8,18,10.45,2.66,4.7,54,1.585,2.2,10,18,3.0589999999999997,8,20,0,0
(CH3)2CHNH3,Re,F,1.3752902533169546,0.6390977443609022,2.91,6.934047795,-13.349,2.06,2.68,-5.75,0.85,17.833,9.7,0.15,6,73,7.88,5,25,17.42,3.98,0.557,10,0.405,1.33,4,24,3.4010000000000002,10,0,14,0
(CH3)2CHNH3,Re,Cl,1.2547157921806407,0.46961325966850825,2.91,6.934047795,-13.349,2.06,2.68,-5.75,0.85,17.833,9.7,0.15,11,73,7.88,5,25,12.97,3.16,2.18,18,1.01,1.81,6,24,3.613,10,0,14,0
(CH3)2CHNH3,Re,Br,1.2254839944407425,0.4336734693877551,2.91,6.934047795,-13.349,2.06,2.68,-5.75,0.85,17.833,9.7,0.15,18,73,7.88,5,25,11.81,2.96,3.04,36,1.2,1.96,8,24,3.364,10,10,14,0
(CH3)2CHNH3,Re,I,1.184693656348609,0.3863636363636363,2.91,6.934047795,-13.349,2.06,2.68,-5.75,0.85,17.833,9.7,0.15,24,73,7.88,5,25,10.45,2.66,4.7,54,1.585,2.2,10,24,3.0589999999999997,10,20,14,0
(CH3)2CHNH3,Rh,F,1.381627996419798,0.631578947368421,2.91,6.934047795,-13.349,1.99,2.52,-5.75,0.84,18.08,8.6,1.137,6,43,7.46,7,17,17.42,3.98,0.557,10,0.405,1.33,4,18,3.4010000000000002,8,0,0,0
(CH3)2CHNH3,Rh,Cl,1.2594505687549074,0.46408839779005523,2.91,6.934047795,-13.349,1.99,2.52,-5.75,0.84,18.08,8.6,1.137,11,43,7.46,7,17,12.97,3.16,2.18,18,1.01,1.81,6,18,3.613,8,0,0,0
(CH3)2CHNH3,Rh,Br,1.2298607229923166,0.42857142857142855,2.91,6.934047795,-13.349,1.99,2.52,-5.75,0.84,18.08,8.6,1.137,18,43,7.46,7,17,11.81,2.96,3.04,36,1.2,1.96,8,18,3.364,8,10,0,0
(CH3)2CHNH3,Rh,I,1.1885906749550188,0.3818181818181818,2.91,6.934047795,-13.349,1.99,2.52,-5.75,0.84,18.08,8.6,1.137,24,43,7.46,7,17,10.45,2.66,4.7,54,1.585,2.2,10,18,3.0589999999999997,8,20,0,0
(CH3)2CHNH3,Sb,F,1.1944752000920167,0.8872180451127819,2.91,6.934047795,-13.349,2.14,1.765,-5.75,1.18,16.63,6.6,1.046,6,49,8.54,3,20,17.42,3.98,0.557,10,0.405,1.33,4,19,3.4010000000000002,10,0,0,0
(CH3)2CHNH3,Sb,Cl,1.116235453913212,0.6519337016574586,2.91,6.934047795,-13.349,2.14,1.765,-5.75,1.18,16.63,6.6,1.046,11,49,8.54,3,20,12.97,3.16,2.18,18,1.01,1.81,6,19,3.613,10,0,0,0
(CH3)2CHNH3,Sb,Br,1.0966910905663971,0.6020408163265306,2.91,6.934047795,-13.349,2.14,1.765,-5.75,1.18,16.63,6.6,1.046,18,49,8.54,3,20,11.81,2.96,3.04,36,1.2,1.96,8,19,3.364,10,10,0,0
(CH3)2CHNH3,Sb,I,1.0690282993678277,0.5363636363636363,2.91,6.934047795,-13.349,2.14,1.765,-5.75,1.18,16.63,6.6,1.046,24,49,8.54,3,20,10.45,2.66,4.7,54,1.585,2.2,10,19,3.0589999999999997,10,20,0,0
(CH3)2CHNH3,Sc,F,1.3207633269739918,0.706766917293233,2.91,6.934047795,-13.349,1.5,2.75,-5.75,0.94,12.79977,17.8,0.188,6,19,6.56,1,1,17.42,3.98,0.557,10,0.405,1.33,4,12,3.4010000000000002,6,0,0,0
(CH3)2CHNH3,Sc,Cl,1.213652366254729,0.5193370165745856,2.91,6.934047795,-13.349,1.5,2.75,-5.75,0.94,12.79977,17.8,0.188,11,19,6.56,1,1,12.97,3.16,2.18,18,1.01,1.81,6,12,3.613,6,0,0,0
(CH3)2CHNH3,Sc,Br,1.1874517325443057,0.47959183673469385,2.91,6.934047795,-13.349,1.5,2.75,-5.75,0.94,12.79977,17.8,0.188,18,19,6.56,1,1,11.81,2.96,3.04,36,1.2,1.96,8,12,3.364,6,10,0,0
(CH3)2CHNH3,Sc,I,1.1507374687462604,0.4272727272727272,2.91,6.934047795,-13.349,1.5,2.75,-5.75,0.94,12.79977,17.8,0.188,24,19,6.56,1,1,10.45,2.66,4.7,54,1.585,2.2,10,12,3.0589999999999997,6,20,0,0
(CH3)2CHNH3,Si,F,1.5142084607227078,0.48872180451127817,2.91,6.934047795,-13.349,1.98,1.42,-5.75,0.65,16.54584,5.53,1.3895211,6,12,8.15,2,0,17.42,3.98,0.557,10,0.405,1.33,4,6,3.4010000000000002,6,0,0,0
(CH3)2CHNH3,Si,Cl,1.356725206179067,0.35911602209944754,2.91,6.934047795,-13.349,1.98,1.42,-5.75,0.65,16.54584,5.53,1.3895211,11,12,8.15,2,0,12.97,3.16,2.18,18,1.01,1.81,6,6,3.613,6,0,0,0
(CH3)2CHNH3,Si,Br,1.3193908139381174,0.3316326530612245,2.91,6.934047795,-13.349,1.98,1.42,-5.75,0.65,16.54584,5.53,1.3895211,18,12,8.15,2,0,11.81,2.96,3.04,36,1.2,1.96,8,6,3.364,6,10,0,0
(CH3)2CHNH3,Si,I,1.2678300532853537,0.2954545454545454,2.91,6.934047795,-13.349,1.98,1.42,-5.75,0.65,16.54584,5.53,1.3895211,24,12,8.15,2,0,10.45,2.66,4.7,54,1.585,2.2,10,6,3.0589999999999997,6,20,0,0
(CH3)2CHNH3,Sn,F,1.223727653971821,0.8421052631578948,2.91,6.934047795,-13.349,1.96,1.88,-5.75,1.12,14.6322,6.28,1.112067,6,48,7.34,2,10,17.42,3.98,0.557,10,0.405,1.33,4,18,3.4010000000000002,10,0,0,0
(CH3)2CHNH3,Sn,Cl,1.1390935178158719,0.6187845303867404,2.91,6.934047795,-13.349,1.96,1.88,-5.75,1.12,14.6322,6.28,1.112067,11,48,7.34,2,10,12.97,3.16,2.18,18,1.01,1.81,6,18,3.613,10,0,0,0
(CH3)2CHNH3,Sn,Br,1.118055202720288,0.5714285714285715,2.91,6.934047795,-13.349,1.96,1.88,-5.75,1.12,14.6322,6.28,1.112067,18,48,7.34,2,10,11.81,2.96,3.04,36,1.2,1.96,8,18,3.364,10,10,0,0
(CH3)2CHNH3,Sn,I,1.0883480879106198,0.5090909090909091,2.91,6.934047795,-13.349,1.96,1.88,-5.75,1.12,14.6322,6.28,1.112067,24,48,7.34,2,10,10.45,2.66,4.7,54,1.585,2.2,10,18,3.0589999999999997,10,20,0,0
(CH3)2CHNH3,Sr,F,1.1944752000920167,0.8872180451127819,2.91,6.934047795,-13.349,1.13,3.21,-5.75,1.18,11.0301,27.6,0.048,6,36,5.7,0,10,17.42,3.98,0.557,10,0.405,1.33,4,18,3.4010000000000002,8,0,0,0
(CH3)2CHNH3,Sr,Cl,1.116235453913212,0.6519337016574586,2.91,6.934047795,-13.349,1.13,3.21,-5.75,1.18,11.0301,27.6,0.048,11,36,5.7,0,10,12.97,3.16,2.18,18,1.01,1.81,6,18,3.613,8,0,0,0
(CH3)2CHNH3,Sr,Br,1.0966910905663971,0.6020408163265306,2.91,6.934047795,-13.349,1.13,3.21,-5.75,1.18,11.0301,27.6,0.048,18,36,5.7,0,10,11.81,2.96,3.04,36,1.2,1.96,8,18,3.364,8,10,0,0
(CH3)2CHNH3,Sr,I,1.0690282993678277,0.5363636363636363,2.91,6.934047795,-13.349,1.13,3.21,-5.75,1.18,11.0301,27.6,0.048,24,36,5.7,0,10,10.45,2.66,4.7,54,1.585,2.2,10,18,3.0589999999999997,8,20,0,0
(CH3)2CHNH3,Ta,F,1.2978929663337495,0.7368421052631579,2.91,6.934047795,-13.349,1.94,2.79,-5.75,0.98,15.5,13.1,0.322,6,71,7.89,3,23,17.42,3.98,0.557,10,0.405,1.33,4,24,3.4010000000000002,10,0,14,0
